PERMNO,date,TICKER,COMNAM,PRC,VOL,RET,SHROUT
10104,2023-03-02,ORCL,ORACLE CORP,86.97000,5293599,0.007297,2696253
10104,2023-03-03,ORCL,ORACLE CORP,89.25000,5498531,0.026216,2696253
10104,2023-03-06,ORCL,ORACLE CORP,89.74000,7424800,0.005490,2696253
10104,2023-03-07,ORCL,ORACLE CORP,88.36000,5382366,-0.015378,2696253
10104,2023-03-08,ORCL,ORACLE CORP,88.49000,5159208,0.001471,2696253
10104,2023-03-09,ORCL,ORACLE CORP,86.87000,10572293,-0.018307,2696253
10104,2023-03-10,ORCL,ORACLE CORP,84.07000,16029345,-0.032232,2696253
10104,2023-03-13,ORCL,ORACLE CORP,84.93000,10299942,0.010230,2696253
10104,2023-03-14,ORCL,ORACLE CORP,84.56000,8732248,-0.004357,2696253
10104,2023-03-15,ORCL,ORACLE CORP,82.98000,11463010,-0.018685,2696253
10104,2023-03-16,ORCL,ORACLE CORP,84.82000,10149163,0.022174,2696253
10104,2023-03-17,ORCL,ORACLE CORP,85.26000,13066028,0.005187,2696253
10104,2023-03-20,ORCL,ORACLE CORP,86.96000,9177289,0.019939,2696253
10104,2023-03-21,ORCL,ORACLE CORP,87.58000,6683731,0.007130,2696253
10104,2023-03-22,ORCL,ORACLE CORP,87.90000,7233663,0.003654,2696253
10104,2023-03-23,ORCL,ORACLE CORP,87.78000,10747139,-0.001365,2696253
10104,2023-03-24,ORCL,ORACLE CORP,88.01000,5852248,0.002620,2696253
10104,2023-03-27,ORCL,ORACLE CORP,90.14000,8170050,0.024202,2696253
10104,2023-03-28,ORCL,ORACLE CORP,89.85000,6378927,-0.003217,2696253
10104,2023-03-29,ORCL,ORACLE CORP,90.62000,5233647,0.008570,2696253
10104,2023-03-30,ORCL,ORACLE CORP,90.51000,5640690,-0.001214,2696253
10104,2023-03-31,ORCL,ORACLE CORP,92.92000,10476333,0.026627,2699802
10104,2023-04-03,ORCL,ORACLE CORP,93.92000,8410872,0.010762,2699802
10104,2023-04-04,ORCL,ORACLE CORP,94.00000,6651475,0.000852,2699802
10104,2023-04-05,ORCL,ORACLE CORP,94.89000,7478750,0.009468,2699802
10104,2023-04-06,ORCL,ORACLE CORP,95.92000,9146244,0.010855,2699802
10104,2023-04-10,ORCL,ORACLE CORP,93.76000,8681735,-0.018349,2699802
10104,2023-04-11,ORCL,ORACLE CORP,93.97000,8196049,0.002240,2699802
10104,2023-04-12,ORCL,ORACLE CORP,93.90000,8040306,-0.000745,2699802
10104,2023-04-13,ORCL,ORACLE CORP,95.55000,6240215,0.017572,2699802
10104,2023-04-14,ORCL,ORACLE CORP,95.71000,6485060,0.001674,2699802
10104,2023-04-17,ORCL,ORACLE CORP,95.59000,4772486,-0.001254,2699802
10104,2023-04-18,ORCL,ORACLE CORP,96.47000,7219366,0.009206,2699802
10104,2023-04-19,ORCL,ORACLE CORP,95.81000,4766371,-0.006842,2699802
10104,2023-04-20,ORCL,ORACLE CORP,94.83000,5815527,-0.010229,2699802
10104,2023-04-21,ORCL,ORACLE CORP,95.15000,7335787,0.003374,2699802
10104,2023-04-24,ORCL,ORACLE CORP,95.44000,4901783,0.003048,2699802
10104,2023-04-25,ORCL,ORACLE CORP,94.06000,5768842,-0.014459,2699802
10104,2023-04-26,ORCL,ORACLE CORP,93.71000,6395726,-0.003721,2699802
10104,2023-04-27,ORCL,ORACLE CORP,95.04000,5615746,0.014193,2699802
10104,2023-04-28,ORCL,ORACLE CORP,94.72000,8498551,-0.003367,2699802
10104,2023-05-01,ORCL,ORACLE CORP,94.87000,5459865,0.001584,2699802
10104,2023-05-02,ORCL,ORACLE CORP,94.80000,5995080,-0.000738,2699802
10104,2023-05-03,ORCL,ORACLE CORP,94.78000,6744810,-0.000211,2699802
10104,2023-05-04,ORCL,ORACLE CORP,94.97000,5038200,0.002005,2699802
10104,2023-05-05,ORCL,ORACLE CORP,96.97000,8068571,0.021059,2699802
10104,2023-05-08,ORCL,ORACLE CORP,96.79000,5314753,-0.001856,2699802
10104,2023-05-09,ORCL,ORACLE CORP,96.14000,6333498,-0.006716,2699802
10104,2023-05-10,ORCL,ORACLE CORP,97.52000,5935280,0.014354,2699802
10104,2023-05-11,ORCL,ORACLE CORP,97.44000,5144541,-0.000820,2699802
10104,2023-05-12,ORCL,ORACLE CORP,97.85000,4994703,0.004208,2699802
10104,2023-05-15,ORCL,ORACLE CORP,97.26000,4443811,-0.006030,2699802
10104,2023-05-16,ORCL,ORACLE CORP,98.25000,6898204,0.010179,2699802
10104,2023-05-17,ORCL,ORACLE CORP,99.77000,9436009,0.015471,2699802
10104,2023-05-18,ORCL,ORACLE CORP,102.34000,10005725,0.025759,2699802
10104,2023-05-19,ORCL,ORACLE CORP,102.84000,8560257,0.004886,2699802
10104,2023-05-22,ORCL,ORACLE CORP,101.77000,5890481,-0.010405,2699802
10104,2023-05-23,ORCL,ORACLE CORP,98.54000,10047261,-0.031738,2699802
10104,2023-05-24,ORCL,ORACLE CORP,98.32000,6815861,-0.002233,2699802
10104,2023-05-25,ORCL,ORACLE CORP,104.29000,16729608,0.060720,2699802
10104,2023-05-26,ORCL,ORACLE CORP,104.08000,13994064,-0.002014,2699802
10104,2023-05-30,ORCL,ORACLE CORP,105.15000,10296707,0.010281,2699802
10104,2023-05-31,ORCL,ORACLE CORP,105.94000,13713520,0.007513,2699802
10104,2023-06-01,ORCL,ORACLE CORP,105.99000,7835885,0.000472,2699802
10104,2023-06-02,ORCL,ORACLE CORP,105.89000,8652377,-0.000943,2699802
10104,2023-06-05,ORCL,ORACLE CORP,106.93000,7997782,0.009822,2699802
10104,2023-06-06,ORCL,ORACLE CORP,107.10000,7022994,0.001590,2699802
10104,2023-06-07,ORCL,ORACLE CORP,105.25000,9842484,-0.017274,2699802
10104,2023-06-08,ORCL,ORACLE CORP,107.48000,9529126,0.021188,2699802
10104,2023-06-09,ORCL,ORACLE CORP,109.85000,12597073,0.022051,2699802
10104,2023-06-12,ORCL,ORACLE CORP,116.43000,39532005,0.059900,2699802
10104,2023-06-13,ORCL,ORACLE CORP,116.68000,39190916,0.002147,2699802
10104,2023-06-14,ORCL,ORACLE CORP,122.27000,26264249,0.047909,2699802
10104,2023-06-15,ORCL,ORACLE CORP,126.55000,27476726,0.035005,2699802
10104,2023-06-16,ORCL,ORACLE CORP,125.46000,19514667,-0.008613,2699802
10104,2023-06-20,ORCL,ORACLE CORP,122.04000,16280340,-0.027260,2699802
10104,2023-06-21,ORCL,ORACLE CORP,122.10000,17582950,0.000492,2699802
10104,2023-06-22,ORCL,ORACLE CORP,120.58000,12204559,-0.012449,2699802
10104,2023-06-23,ORCL,ORACLE CORP,118.64000,19734336,-0.016089,2699802
10104,2023-06-26,ORCL,ORACLE CORP,116.78000,8987034,-0.015678,2699802
10104,2023-06-27,ORCL,ORACLE CORP,117.84000,6970419,0.009077,2699802
10104,2023-06-28,ORCL,ORACLE CORP,116.53000,9240450,-0.011117,2699802
10104,2023-06-29,ORCL,ORACLE CORP,117.78000,9234347,0.010727,2699802
10104,2023-06-30,ORCL,ORACLE CORP,119.09000,13703101,0.011122,2714259
10104,2023-07-03,ORCL,ORACLE CORP,117.15000,4284699,-0.016290,2714259
10104,2023-07-05,ORCL,ORACLE CORP,115.96000,8471859,-0.010158,2714259
10104,2023-07-06,ORCL,ORACLE CORP,115.45000,7987217,-0.004398,2714259
10104,2023-07-07,ORCL,ORACLE CORP,114.61000,7001618,-0.007276,2714259
10104,2023-07-10,ORCL,ORACLE CORP,114.38000,6931013,-0.002007,2714259
10104,2023-07-11,ORCL,ORACLE CORP,114.88000,6118606,0.007869,2714259
10104,2023-07-12,ORCL,ORACLE CORP,116.02000,11011586,0.009923,2714259
10104,2023-07-13,ORCL,ORACLE CORP,117.45000,9359604,0.012325,2714259
10104,2023-07-14,ORCL,ORACLE CORP,119.27000,7723843,0.015496,2714259
10104,2023-07-17,ORCL,ORACLE CORP,118.89000,6736825,-0.003186,2714259
10104,2023-07-18,ORCL,ORACLE CORP,120.77000,8906658,0.015813,2714259
10104,2023-07-19,ORCL,ORACLE CORP,118.69000,7609014,-0.017223,2714259
10104,2023-07-20,ORCL,ORACLE CORP,115.88000,12913026,-0.023675,2714259
10104,2023-07-21,ORCL,ORACLE CORP,117.65000,9159643,0.015274,2714259
10104,2023-07-24,ORCL,ORACLE CORP,118.07000,6200393,0.003570,2714259
10104,2023-07-25,ORCL,ORACLE CORP,117.95000,6266278,-0.001016,2714259
10104,2023-07-26,ORCL,ORACLE CORP,115.50000,8159988,-0.020771,2714259
10104,2023-07-27,ORCL,ORACLE CORP,116.40000,7843027,0.007792,2714259
10104,2023-07-28,ORCL,ORACLE CORP,115.99000,6912012,-0.003522,2714259
10104,2023-07-31,ORCL,ORACLE CORP,117.23000,6708458,0.010691,2714259
10104,2023-08-01,ORCL,ORACLE CORP,117.91000,5250652,0.005801,2714259
10104,2023-08-02,ORCL,ORACLE CORP,115.71000,6387789,-0.018658,2714259
10104,2023-08-03,ORCL,ORACLE CORP,114.55000,5215848,-0.010025,2714259
10104,2023-08-04,ORCL,ORACLE CORP,114.44000,5579319,-0.000960,2714259
10104,2023-08-07,ORCL,ORACLE CORP,116.10000,7347041,0.014505,2714259
10104,2023-08-08,ORCL,ORACLE CORP,115.23000,4694781,-0.007493,2714259
10104,2023-08-09,ORCL,ORACLE CORP,113.10000,6542427,-0.018485,2714259
10104,2023-08-10,ORCL,ORACLE CORP,112.99000,6004125,-0.000973,2714259
10104,2023-08-11,ORCL,ORACLE CORP,113.06000,5288879,0.000620,2714259
10104,2023-08-14,ORCL,ORACLE CORP,115.57000,6494216,0.022201,2714259
10104,2023-08-15,ORCL,ORACLE CORP,117.29000,10412160,0.014883,2714259
10104,2023-08-16,ORCL,ORACLE CORP,115.34000,5721951,-0.016625,2714259
10104,2023-08-17,ORCL,ORACLE CORP,114.88000,6183897,-0.003988,2714259
10104,2023-08-18,ORCL,ORACLE CORP,116.46000,9412775,0.013753,2714259
10104,2023-08-21,ORCL,ORACLE CORP,116.59000,5811160,0.001116,2714259
10104,2023-08-22,ORCL,ORACLE CORP,116.54000,4961062,-0.000429,2714259
10104,2023-08-23,ORCL,ORACLE CORP,117.84000,16517285,0.011155,2714259
10104,2023-08-24,ORCL,ORACLE CORP,112.91000,11995894,-0.041836,2714259
10104,2023-08-25,ORCL,ORACLE CORP,116.06000,8758141,0.027898,2714259
10104,2023-08-28,ORCL,ORACLE CORP,116.84000,4514753,0.006721,2714259
10104,2023-08-29,ORCL,ORACLE CORP,120.65000,11920537,0.032609,2714259
10104,2023-08-30,ORCL,ORACLE CORP,121.12000,5601778,0.003896,2714259
10104,2023-08-31,ORCL,ORACLE CORP,120.39000,9109806,-0.006027,2714259
10104,2023-09-01,ORCL,ORACLE CORP,120.93000,6190045,0.004485,2714259
10104,2023-09-05,ORCL,ORACLE CORP,123.98000,11089638,0.025221,2714259
10104,2023-09-06,ORCL,ORACLE CORP,124.33000,8728483,0.002823,2714259
10104,2023-09-07,ORCL,ORACLE CORP,125.09000,11864401,0.006113,2714259
10104,2023-09-08,ORCL,ORACLE CORP,126.32000,10612971,0.009833,2714259
10104,2023-09-11,ORCL,ORACLE CORP,126.71000,22155564,0.003087,2714259
10104,2023-09-12,ORCL,ORACLE CORP,109.61000,68605745,-0.134954,2714259
10104,2023-09-13,ORCL,ORACLE CORP,111.84000,27170953,0.020345,2714259
10104,2023-09-14,ORCL,ORACLE CORP,113.66000,19849654,0.016273,2714259
10104,2023-09-15,ORCL,ORACLE CORP,113.91000,23215012,0.002200,2714259
10104,2023-09-18,ORCL,ORACLE CORP,112.21000,11744057,-0.014924,2714259
10104,2023-09-19,ORCL,ORACLE CORP,112.77000,9536119,0.004991,2714259
10104,2023-09-20,ORCL,ORACLE CORP,112.87000,8779955,0.000887,2714259
10104,2023-09-21,ORCL,ORACLE CORP,109.43000,12653515,-0.030478,2714259
10104,2023-09-22,ORCL,ORACLE CORP,109.03000,11152050,-0.003655,2714259
10104,2023-09-25,ORCL,ORACLE CORP,108.30000,8410012,-0.006695,2714259
10104,2023-09-26,ORCL,ORACLE CORP,104.88000,13209049,-0.031579,2714259
10104,2023-09-27,ORCL,ORACLE CORP,104.62000,8916439,-0.002479,2714259
10104,2023-09-28,ORCL,ORACLE CORP,106.15000,7373621,0.014624,2714259
10104,2023-09-29,ORCL,ORACLE CORP,105.92000,7299109,-0.002167,2739376
10104,2023-10-02,ORCL,ORACLE CORP,106.71000,5963457,0.007458,2739376
10104,2023-10-03,ORCL,ORACLE CORP,104.52000,8783327,-0.020523,2739376
10104,2023-10-04,ORCL,ORACLE CORP,107.08000,8842650,0.024493,2739376
10104,2023-10-05,ORCL,ORACLE CORP,108.35000,7651479,0.011860,2739376
10104,2023-10-06,ORCL,ORACLE CORP,109.96000,8246950,0.014859,2739376
10104,2023-10-09,ORCL,ORACLE CORP,110.32000,6012363,0.003274,2739376
10104,2023-10-10,ORCL,ORACLE CORP,109.71000,6910436,-0.005529,2739376
10104,2023-10-11,ORCL,ORACLE CORP,109.64000,5641686,0.003008,2739376
10104,2023-10-12,ORCL,ORACLE CORP,109.11000,6598533,-0.004834,2739376
10104,2023-10-13,ORCL,ORACLE CORP,108.25000,5882175,-0.007882,2739376
10104,2023-10-16,ORCL,ORACLE CORP,108.71000,5487985,0.004249,2739376
10104,2023-10-17,ORCL,ORACLE CORP,109.04000,5261788,0.003036,2739376
10104,2023-10-18,ORCL,ORACLE CORP,108.25000,5123946,-0.007245,2739376
10104,2023-10-19,ORCL,ORACLE CORP,108.34000,7989244,0.000831,2739376
10104,2023-10-20,ORCL,ORACLE CORP,101.85000,21831362,-0.059904,2739376
10104,2023-10-23,ORCL,ORACLE CORP,103.66000,10722584,0.017771,2739376
10104,2023-10-24,ORCL,ORACLE CORP,103.20000,6173992,-0.004438,2739376
10104,2023-10-25,ORCL,ORACLE CORP,101.43000,7081685,-0.017151,2739376
10104,2023-10-26,ORCL,ORACLE CORP,100.40000,7565581,-0.010155,2739376
10104,2023-10-27,ORCL,ORACLE CORP,100.99000,5207854,0.005876,2739376
10104,2023-10-30,ORCL,ORACLE CORP,101.65000,5433719,0.006535,2739376
10104,2023-10-31,ORCL,ORACLE CORP,103.40000,6258385,0.017216,2739376
10104,2023-11-01,ORCL,ORACLE CORP,105.75000,8602440,0.022727,2739376
10104,2023-11-02,ORCL,ORACLE CORP,106.87000,5918301,0.010591,2739376
10104,2023-11-03,ORCL,ORACLE CORP,108.05000,7280025,0.011041,2739376
10104,2023-11-06,ORCL,ORACLE CORP,109.11000,6062799,0.009810,2739376
10104,2023-11-07,ORCL,ORACLE CORP,108.99000,7412638,-0.001100,2739376
10104,2023-11-08,ORCL,ORACLE CORP,112.33000,10994910,0.030645,2739376
10104,2023-11-09,ORCL,ORACLE CORP,112.18000,6853941,-0.001335,2739376
10104,2023-11-10,ORCL,ORACLE CORP,113.07000,5243795,0.007934,2739376
10104,2023-11-13,ORCL,ORACLE CORP,114.15000,5740466,0.009552,2739376
10104,2023-11-14,ORCL,ORACLE CORP,116.10000,6733655,0.017083,2739376
10104,2023-11-15,ORCL,ORACLE CORP,114.06000,7386240,-0.017571,2739376
10104,2023-11-16,ORCL,ORACLE CORP,114.67000,7476084,0.005348,2739376
10104,2023-11-17,ORCL,ORACLE CORP,115.36000,4793121,0.006017,2739376
10104,2023-11-20,ORCL,ORACLE CORP,116.92000,5729247,0.013523,2739376
10104,2023-11-21,ORCL,ORACLE CORP,116.08000,5995308,-0.007184,2739376
10104,2023-11-22,ORCL,ORACLE CORP,116.24000,4344743,0.001378,2739376
10104,2023-11-24,ORCL,ORACLE CORP,116.25000,2168187,0.000086,2739376
10104,2023-11-27,ORCL,ORACLE CORP,116.47000,5165309,0.001892,2739376
10104,2023-11-28,ORCL,ORACLE CORP,116.24000,4892619,-0.001975,2739376
10104,2023-11-29,ORCL,ORACLE CORP,116.21000,6127312,-0.000258,2739376
10104,2023-11-30,ORCL,ORACLE CORP,116.21000,11075593,0.000000,2739376
10104,2023-12-01,ORCL,ORACLE CORP,117.16000,5739833,0.008175,2739376
10104,2023-12-04,ORCL,ORACLE CORP,115.78000,5587538,-0.011779,2739376
10104,2023-12-05,ORCL,ORACLE CORP,114.53000,5913562,-0.010796,2739376
10104,2023-12-06,ORCL,ORACLE CORP,112.03000,7815722,-0.021828,2739376
10104,2023-12-07,ORCL,ORACLE CORP,112.87000,6772848,0.007498,2739376
10104,2023-12-08,ORCL,ORACLE CORP,113.61000,7765999,0.006556,2739376
10104,2023-12-11,ORCL,ORACLE CORP,115.13000,19544239,0.013379,2739376
10104,2023-12-12,ORCL,ORACLE CORP,100.81000,57666473,-0.124381,2739376
10104,2023-12-13,ORCL,ORACLE CORP,102.99000,29392208,0.021625,2739376
10104,2023-12-14,ORCL,ORACLE CORP,100.31000,22865164,-0.026022,2739376
10104,2023-12-15,ORCL,ORACLE CORP,103.32000,30212316,0.030007,2739376
10104,2023-12-18,ORCL,ORACLE CORP,105.00000,13473124,0.016260,2739376
10104,2023-12-19,ORCL,ORACLE CORP,106.25000,10108507,0.011905,2739376
10104,2023-12-20,ORCL,ORACLE CORP,104.15000,9241956,-0.019765,2739376
10104,2023-12-21,ORCL,ORACLE CORP,105.86000,8168010,0.016419,2739376
10104,2023-12-22,ORCL,ORACLE CORP,106.20000,5680031,0.003212,2739376
10104,2023-12-26,ORCL,ORACLE CORP,106.19000,5767415,-0.000094,2739376
10104,2023-12-27,ORCL,ORACLE CORP,105.94000,5627364,-0.002354,2739376
10104,2023-12-28,ORCL,ORACLE CORP,106.25000,5689057,0.002926,2739376
10104,2023-12-29,ORCL,ORACLE CORP,105.43000,6899695,-0.007718,2748922
10104,2024-01-02,ORCL,ORACLE CORP,104.06000,9597500,-0.012994,2748922
10104,2024-01-03,ORCL,ORACLE CORP,102.46000,9455569,-0.015376,2748922
10104,2024-01-04,ORCL,ORACLE CORP,102.59000,6822299,0.001269,2748922
10104,2024-01-05,ORCL,ORACLE CORP,102.73000,6133770,0.001365,2748922
10104,2024-01-08,ORCL,ORACLE CORP,104.66000,7038658,0.018787,2748922
10104,2024-01-09,ORCL,ORACLE CORP,103.63000,6725200,-0.009841,2748922
10104,2024-01-10,ORCL,ORACLE CORP,103.92000,7270545,0.006658,2748922
10104,2024-01-11,ORCL,ORACLE CORP,104.77000,6118998,0.008179,2748922
10104,2024-01-12,ORCL,ORACLE CORP,106.60000,9703848,0.017467,2748922
10104,2024-01-16,ORCL,ORACLE CORP,106.57000,7547241,-0.000281,2748922
10104,2024-01-17,ORCL,ORACLE CORP,106.43000,7771460,-0.001314,2748922
10104,2024-01-18,ORCL,ORACLE CORP,108.70000,10362279,0.021329,2748922
10104,2024-01-19,ORCL,ORACLE CORP,109.67000,11163772,0.008924,2748922
10104,2024-01-22,ORCL,ORACLE CORP,110.10000,7485307,0.003921,2748922
10104,2024-01-23,ORCL,ORACLE CORP,111.83000,9185921,0.015713,2748922
10104,2024-01-24,ORCL,ORACLE CORP,114.31000,11702698,0.022176,2748922
10104,2024-01-25,ORCL,ORACLE CORP,115.00000,8877205,0.006036,2748922
10104,2024-01-26,ORCL,ORACLE CORP,114.64000,5541900,-0.003130,2748922
10104,2024-01-29,ORCL,ORACLE CORP,113.75000,7014424,-0.007763,2748922
10104,2024-01-30,ORCL,ORACLE CORP,114.16000,8231882,0.003604,2748922
10104,2024-01-31,ORCL,ORACLE CORP,111.70000,7386705,-0.021549,2748922
10104,2024-02-01,ORCL,ORACLE CORP,115.53000,7882168,0.034288,2748922
10104,2024-02-02,ORCL,ORACLE CORP,115.79000,6499594,0.002251,2748922
10104,2024-02-05,ORCL,ORACLE CORP,116.39000,8084508,0.005182,2748922
10104,2024-02-06,ORCL,ORACLE CORP,115.30000,4639268,-0.009365,2748922
10104,2024-02-07,ORCL,ORACLE CORP,117.27000,7672882,0.017086,2748922
10104,2024-02-08,ORCL,ORACLE CORP,116.68000,4472770,-0.005031,2748922
10104,2024-02-09,ORCL,ORACLE CORP,116.64000,5787142,-0.000343,2748922
10104,2024-02-12,ORCL,ORACLE CORP,115.84000,5439629,-0.006859,2748922
10104,2024-02-13,ORCL,ORACLE CORP,113.68000,8171722,-0.018646,2748922
10104,2024-02-14,ORCL,ORACLE CORP,114.26000,5946116,0.005102,2748922
10104,2024-02-15,ORCL,ORACLE CORP,112.78000,8455623,-0.012953,2748922
10104,2024-02-16,ORCL,ORACLE CORP,111.31000,8936016,-0.013034,2748922
10104,2024-02-20,ORCL,ORACLE CORP,108.45000,10975638,-0.025694,2748922
10104,2024-02-21,ORCL,ORACLE CORP,108.16000,7867610,-0.002674,2748922
10104,2024-02-22,ORCL,ORACLE CORP,111.01000,8957789,0.026350,2748922
10104,2024-02-23,ORCL,ORACLE CORP,111.95000,7504506,0.008468,2748922
10104,2024-02-26,ORCL,ORACLE CORP,110.97000,6342943,-0.008754,2748922
10104,2024-02-27,ORCL,ORACLE CORP,111.38000,6593144,0.003695,2748922
10104,2024-02-28,ORCL,ORACLE CORP,111.68000,5278179,0.002694,2748922
10104,2024-02-29,ORCL,ORACLE CORP,111.68000,12193860,0.000000,2748922
10104,2024-03-01,ORCL,ORACLE CORP,113.78000,7605145,0.018804,2748922
10104,2024-03-04,ORCL,ORACLE CORP,114.06000,6588062,0.002461,2748922
10104,2024-03-05,ORCL,ORACLE CORP,110.94000,8241978,-0.027354,2748922
10104,2024-03-06,ORCL,ORACLE CORP,112.27000,6706372,0.011988,2748922
10104,2024-03-07,ORCL,ORACLE CORP,114.54000,7670135,0.020219,2748922
10104,2024-03-08,ORCL,ORACLE CORP,112.42000,8312943,-0.018509,2748922
10104,2024-03-11,ORCL,ORACLE CORP,114.13000,20438335,0.015211,2748922
10104,2024-03-12,ORCL,ORACLE CORP,127.54000,48536077,0.117498,2748922
10104,2024-03-13,ORCL,ORACLE CORP,125.52000,15870346,-0.015838,2748922
10104,2024-03-14,ORCL,ORACLE CORP,125.53000,10965902,0.000080,2748922
10104,2024-03-15,ORCL,ORACLE CORP,125.54000,17844884,0.000080,2748922
10104,2024-03-18,ORCL,ORACLE CORP,127.80000,12231423,0.018002,2748922
10104,2024-03-19,ORCL,ORACLE CORP,129.19000,10220950,0.010876,2748922
10104,2024-03-20,ORCL,ORACLE CORP,129.24001,8373330,0.000387,2748922
10104,2024-03-21,ORCL,ORACLE CORP,129.00999,17842357,-0.001780,2748922
10104,2024-03-22,ORCL,ORACLE CORP,127.79000,6659950,-0.009457,2748922
10104,2024-03-25,ORCL,ORACLE CORP,126.08000,7446068,-0.013381,2748922
10104,2024-03-26,ORCL,ORACLE CORP,126.47000,7063930,0.003093,2748922
10104,2024-03-27,ORCL,ORACLE CORP,125.27000,8115884,-0.009488,2748922
10104,2024-03-28,ORCL,ORACLE CORP,125.61000,6587431,0.002714,2748514
10104,2024-04-01,ORCL,ORACLE CORP,125.48000,4133571,-0.001035,2748514
10104,2024-04-02,ORCL,ORACLE CORP,124.34000,4862415,-0.009085,2748514
10104,2024-04-03,ORCL,ORACLE CORP,126.24000,7429977,0.015281,2748514
10104,2024-04-04,ORCL,ORACLE CORP,124.19000,7588298,-0.016239,2748514
10104,2024-04-05,ORCL,ORACLE CORP,124.90000,4899499,0.005717,2748514
10104,2024-04-08,ORCL,ORACLE CORP,124.35000,6119225,-0.004404,2748514
10104,2024-04-09,ORCL,ORACLE CORP,123.23000,5564905,-0.005790,2748514
10104,2024-04-10,ORCL,ORACLE CORP,121.75000,4509869,-0.012010,2748514
10104,2024-04-11,ORCL,ORACLE CORP,123.24000,7315241,0.012238,2748514
10104,2024-04-12,ORCL,ORACLE CORP,121.11000,6196877,-0.017283,2748514
10104,2024-04-15,ORCL,ORACLE CORP,119.88000,5101455,-0.010156,2748514
10104,2024-04-16,ORCL,ORACLE CORP,120.62000,6999959,0.006173,2748514
10104,2024-04-17,ORCL,ORACLE CORP,118.67000,5366587,-0.016167,2748514
10104,2024-04-18,ORCL,ORACLE CORP,116.00000,6662406,-0.022499,2748514
10104,2024-04-19,ORCL,ORACLE CORP,114.88000,8251495,-0.009655,2748514
10104,2024-04-22,ORCL,ORACLE CORP,114.53000,7125490,-0.003047,2748514
10104,2024-04-23,ORCL,ORACLE CORP,115.09000,5494823,0.004890,2748514
10104,2024-04-24,ORCL,ORACLE CORP,115.34000,5791761,0.002172,2748514
10104,2024-04-25,ORCL,ORACLE CORP,114.89000,6796627,-0.003901,2748514
10104,2024-04-26,ORCL,ORACLE CORP,117.21000,8355111,0.020193,2748514
10104,2024-04-29,ORCL,ORACLE CORP,116.49000,5190565,-0.006143,2748514
10104,2024-04-30,ORCL,ORACLE CORP,113.75000,6234710,-0.023521,2748514
10104,2024-05-01,ORCL,ORACLE CORP,114.63000,5583638,0.007736,2748514
10104,2024-05-02,ORCL,ORACLE CORP,114.96000,5001045,0.002879,2748514
10104,2024-05-03,ORCL,ORACLE CORP,115.80000,4484976,0.007307,2748514
10104,2024-05-06,ORCL,ORACLE CORP,118.34000,6052397,0.021934,2748514
10104,2024-05-07,ORCL,ORACLE CORP,117.93000,6437743,-0.003465,2748514
10104,2024-05-08,ORCL,ORACLE CORP,117.39000,4635960,-0.004579,2748514
10104,2024-05-09,ORCL,ORACLE CORP,116.64000,3236316,-0.006389,2748514
10104,2024-05-10,ORCL,ORACLE CORP,116.67000,4122531,0.000257,2748514
10104,2024-05-13,ORCL,ORACLE CORP,116.37000,4139953,-0.002571,2748514
10104,2024-05-14,ORCL,ORACLE CORP,120.87000,17811221,0.038670,2748514
10104,2024-05-15,ORCL,ORACLE CORP,121.63000,6604632,0.006288,2748514
10104,2024-05-16,ORCL,ORACLE CORP,122.16000,5159256,0.004358,2748514
10104,2024-05-17,ORCL,ORACLE CORP,123.50000,6179367,0.010969,2748514
10104,2024-05-20,ORCL,ORACLE CORP,124.52000,5989022,0.008259,2748514
10104,2024-05-21,ORCL,ORACLE CORP,124.63000,5549456,0.000883,2748514
10104,2024-05-22,ORCL,ORACLE CORP,124.60000,5705042,-0.000241,2748514
10104,2024-05-23,ORCL,ORACLE CORP,124.09000,6108584,-0.004093,2748514
10104,2024-05-24,ORCL,ORACLE CORP,122.91000,7173435,-0.009509,2748514
10104,2024-05-28,ORCL,ORACLE CORP,124.49000,6911394,0.012855,2748514
10104,2024-05-29,ORCL,ORACLE CORP,123.74000,4735091,-0.006025,2748514
10104,2024-05-30,ORCL,ORACLE CORP,117.09000,10851552,-0.053742,2748514
10104,2024-05-31,ORCL,ORACLE CORP,117.19000,12755639,0.000854,2748514
10104,2024-06-03,ORCL,ORACLE CORP,119.28000,7256308,0.017834,2748514
10104,2024-06-04,ORCL,ORACLE CORP,120.07000,7367975,0.006623,2748514
10104,2024-06-05,ORCL,ORACLE CORP,122.63000,5973706,0.021321,2748514
10104,2024-06-06,ORCL,ORACLE CORP,123.50000,7347249,0.007095,2748514
10104,2024-06-07,ORCL,ORACLE CORP,125.92000,11544957,0.019595,2748514
10104,2024-06-10,ORCL,ORACLE CORP,124.50000,10190447,-0.011277,2748514
10104,2024-06-11,ORCL,ORACLE CORP,123.88000,18373935,-0.004980,2748514
10104,2024-06-12,ORCL,ORACLE CORP,140.38000,40871317,0.133193,2748514
10104,2024-06-13,ORCL,ORACLE CORP,139.85001,13733247,-0.003775,2748514
10104,2024-06-14,ORCL,ORACLE CORP,138.13000,11330789,-0.012299,2748514
10104,2024-06-17,ORCL,ORACLE CORP,141.31000,11232754,0.023022,2748514
10104,2024-06-18,ORCL,ORACLE CORP,144.64000,11629395,0.023565,2748514
10104,2024-06-20,ORCL,ORACLE CORP,142.91000,8940005,-0.011961,2748514
10104,2024-06-21,ORCL,ORACLE CORP,141.50000,14930875,-0.009866,2748514
