PERMNO,date,TICKER,COMNAM,PRC,VOL,RET,SHROUT,news_count,avg_ess,tangibility,relevance,llm_sentiment,llm_headline_count,composite
61241,2023-01-11,AMD,ADVANCED MICRO DEVICES INC,69.06,44440884.0,0.014842,1612000.0,10,0.0739999999999999,0.2,0.32,0.04,5.0,0.18666666666666668
84788,2023-01-11,AMZN,AMAZON COM INC,95.09,102863673.0,0.058084,10242000.0,123,-0.098130081300813,-0.3333333333333333,-0.1999999999999999,-0.0833333333333333,6.0,-0.2055555555555555
81472,2023-01-11,ASML,A S M L HOLDING N V,644.67999,794145.0,0.017825,87861.0,0,0.0,,,,,
93002,2023-01-11,AVGO,BROADCOM INC,578.14001,2230223.0,0.005583,417886.0,2,-0.11,-0.75,-0.25,-0.2,2.0,-0.39999999999999997
22623,2023-01-11,CEG,CONSTELLATION ENERGY CORP,84.11,1687191.0,0.012398,327000.0,0,0.0,,,,,
90215,2023-01-11,CRM,SALESFORCE INC,144.89999,13595042.0,-0.017227,1000000.0,8,-0.5025000000000001,-0.125,0.275,-0.475,4.0,-0.10833333333333332
18726,2023-01-11,CRWD,CROWDSTRIKE HOLDINGS INC,97.0,5212830.0,0.013902,218282.0,2,0.4,0.0,0.2,0.1,1.0,0.10000000000000002
18911,2023-01-11,DDOG,DATADOG INC,69.03,3841943.0,0.033848,293574.0,0,0.0,,,,,
90373,2023-01-11,DLR,DIGITAL REALTY TRUST INC,105.03,1857032.0,0.026486,287522.0,0,0.0,,,,,
89617,2023-01-11,EQIX,EQUINIX INC,715.12,411554.0,0.028728,92621.0,3,0.0766666666666666,-0.5,-0.25,0.0,2.0,-0.25
90319,2023-01-11,GOOGL,ALPHABET INC,91.52,26816130.0,0.03506,5956000.0,88,-0.009090909090909,0.325,0.5,-0.0999999999999999,4.0,0.2416666666666667
12490,2023-01-11,IBM,INTERNATIONAL BUSINESS MACHS COR,145.25999,3268738.0,0.003177,904126.0,9,0.0766666666666666,-0.4,-0.3,0.0,2.0,-0.2333333333333333
59328,2023-01-11,INTC,INTEL CORP,29.85,30197885.0,0.013927,4137000.0,1,0.23,-0.8,-0.8,0.0,1.0,-0.5333333333333333
13407,2023-01-11,META,META PLATFORMS INC,132.89,25385662.0,-0.000752,2247000.0,29,0.23,-0.8,-0.8,0.0,2.0,-0.5333333333333333
21413,2023-01-11,METV,LISTED FUNDS TRUST,7.87,1810230.0,0.020752,51375.0,0,0.0,,,,,
10107,2023-01-11,MSFT,MICROSOFT CORP,235.77,28626526.0,0.030238,7447000.0,47,0.2491489361702127,-0.4,-0.25,0.05,2.0,-0.20000000000000004
53613,2023-01-11,MU,MICRON TECHNOLOGY INC,58.06,12119692.0,0.014858,1091177.0,1,0.47,-0.8,-0.8,0.0,1.0,-0.5333333333333333
13447,2023-01-11,NOW,SERVICENOW INC,393.78,1258404.0,0.033978,202400.0,2,0.375,-0.05,-0.1,0.15,2.0,-4.625929269271485e-18
86580,2023-01-11,NVDA,NVIDIA CORP,160.00999,35300459.0,0.005783,2460000.0,10,-0.1559999999999999,0.0,-0.025,-0.1,4.0,-0.041666666666666664
10104,2023-01-11,ORCL,ORACLE CORP,88.6,8359667.0,0.024277,2696253.0,9,0.3933333333333333,0.0,-0.0333333333333333,0.2333333333333333,3.0,0.06666666666666667
19788,2023-01-11,PLTR,PALANTIR TECHNOLOGIES INC,6.98,25936693.0,0.041791,1979274.0,2,0.36,-0.4,-0.05,0.1,2.0,-0.11666666666666668
77178,2023-01-11,QCOM,QUALCOMM INC,118.39,7359993.0,0.012659,1119000.0,1,0.23,-0.8,-0.8,0.0,1.0,-0.5333333333333333
91907,2023-01-11,SMCI,SUPER MICRO COMPUTER INC,75.61,2110386.0,-0.035218,53400.0,3,-0.2733333333333334,0.2,0.5,-0.5333333333333333,3.0,0.05555555555555556
19654,2023-01-11,SNOW,SNOWFLAKE INC,139.71001,4290297.0,0.012832,321600.0,0,0.0,,,,,
85442,2023-01-11,TSM,TAIWAN SEMICONDUCTOR MFG CO LTD,81.78,11771417.0,0.006275,1068051.0,0,0.0,,,,,
17987,2023-01-11,VRT,VERTIV HOLDINGS CO,14.64,1817874.0,0.008264,377296.0,0,0.0,,,,,
85653,2023-01-12,AAIC,ARLINGTON ASSET INVESTMENT CORP,3.0,129106.0,0.006711,28367.0,0,0.0,,,,,
14593,2023-01-12,AAPL,APPLE INC,133.41,71324264.0,-0.000599,15836213.0,6,0.52,0.3,0.6,0.2,1.0,0.3666666666666667
75510,2023-01-12,ADBE,ADOBE INC,344.54001,2107895.0,0.004695,457800.0,3,0.4766666666666666,-0.4,-0.05,0.1,2.0,-0.11666666666666668
20193,2023-01-12,AI,C3 AI INC,12.05,2278597.0,0.012605,106751.0,0,0.0,,,,,
61241,2023-01-12,AMD,ADVANCED MICRO DEVICES INC,70.8,70015044.0,0.025196,1612000.0,10,-0.0359999999999999,-0.1,0.2666666666666666,0.0,3.0,0.05555555555555553
84788,2023-01-12,AMZN,AMAZON COM INC,95.27,85193668.0,0.001893,10242000.0,46,0.23,-0.9,-0.9,0.0,1.0,-0.6
81472,2023-01-12,ASML,A S M L HOLDING N V,652.56,1304921.0,0.012223,87861.0,0,0.0,,,,,
93002,2023-01-12,AVGO,BROADCOM INC,581.94,1927347.0,0.006573,417886.0,1,0.23,-0.9,-0.9,0.0,1.0,-0.6
22623,2023-01-12,CEG,CONSTELLATION ENERGY CORP,84.34,1483706.0,0.002734,327000.0,0,0.0,,,,,
90215,2023-01-12,CRM,SALESFORCE INC,149.60001,11678023.0,0.032436,1000000.0,4,0.005,0.25,0.75,-0.15,2.0,0.2833333333333333
18726,2023-01-12,CRWD,CROWDSTRIKE HOLDINGS INC,97.98,4783547.0,0.010103,218282.0,2,-0.2399999999999999,0.55,0.65,-0.35,2.0,0.2833333333333334
18911,2023-01-12,DDOG,DATADOG INC,69.21,4368317.0,0.002608,293574.0,0,0.0,,,,,
90373,2023-01-12,DLR,DIGITAL REALTY TRUST INC,107.28,1547047.0,0.021422,287522.0,0,0.0,,,,,
89617,2023-01-12,EQIX,EQUINIX INC,725.34003,330208.0,0.014291,92621.0,0,0.0,,,,,
90319,2023-01-12,GOOGL,ALPHABET INC,91.13,30227118.0,-0.004261,5956000.0,58,-0.01,0.3,0.55,-0.0499999999999999,2.0,0.2666666666666667
12490,2023-01-12,IBM,INTERNATIONAL BUSINESS MACHS COR,145.55,2716118.0,0.001996,904126.0,3,0.23,-0.9,-0.9,0.0,1.0,-0.6
59328,2023-01-12,INTC,INTEL CORP,30.29,28835179.0,0.01474,4137000.0,4,0.2075,-0.3,-0.2333333333333333,0.0333333333333333,3.0,-0.16666666666666666
13407,2023-01-12,META,META PLATFORMS INC,136.71001,30766185.0,0.028746,2247000.0,59,-0.1298305084745762,-1.8503717077085938e-17,0.0999999999999999,-0.0999999999999999,6.0,-4.625929269271485e-18
21413,2023-01-12,METV,LISTED FUNDS TRUST,7.98,273244.0,0.013977,51375.0,0,0.0,,,,,
10107,2023-01-12,MSFT,MICROSOFT CORP,238.50999,27217153.0,0.011621,7447000.0,80,0.3605,0.1399999999999999,0.3199999999999999,0.1399999999999999,5.0,0.19999999999999987
53613,2023-01-12,MU,MICRON TECHNOLOGY INC,57.27,14858779.0,-0.013607,1091177.0,1,0.47,-0.9,-0.9,0.0,1.0,-0.6
13447,2023-01-12,NOW,SERVICENOW INC,413.26001,2314011.0,0.049469,202400.0,1,0.38,0.8,0.8,0.4,1.0,0.6666666666666666
86580,2023-01-12,NVDA,NVIDIA CORP,165.11,55050654.0,0.031873,2460000.0,5,0.086,-0.1,-0.15,-0.2,2.0,-0.15000000000000002
10104,2023-01-12,ORCL,ORACLE CORP,88.78,6071099.0,0.002032,2696253.0,3,0.23,-0.8,-0.7,0.0,1.0,-0.5
19788,2023-01-12,PLTR,PALANTIR TECHNOLOGIES INC,7.01,30152469.0,0.004298,1979274.0,1,0.23,-0.8,-0.7,0.0,1.0,-0.5
77178,2023-01-12,QCOM,QUALCOMM INC,121.59,9517235.0,0.027029,1119000.0,1,0.47,-0.8,-0.7,0.0,1.0,-0.5
91907,2023-01-12,SMCI,SUPER MICRO COMPUTER INC,80.45,1075036.0,0.064013,53400.0,2,-0.33,0.2,0.5,-0.45,2.0,0.08333333333333333
19654,2023-01-12,SNOW,SNOWFLAKE INC,142.14,3810038.0,0.017393,321600.0,0,0.0,,,,,
85442,2023-01-12,TSM,TAIWAN SEMICONDUCTOR MFG CO LTD,87.0,36086750.0,0.06383,1068051.0,35,0.1957142857142857,0.5722222222222223,0.7277777777777777,0.0444444444444444,18.0,0.4481481481481482
17987,2023-01-12,VRT,VERTIV HOLDINGS CO,14.98,1886463.0,0.023224,377296.0,0,0.0,,,,,
85653,2023-01-13,AAIC,ARLINGTON ASSET INVESTMENT CORP,3.03,83784.0,0.01,28367.0,0,0.0,,,,,
14593,2023-01-13,AAPL,APPLE INC,134.75999,57763869.0,0.010119,15836213.0,19,-0.26,0.425,0.525,-0.15,4.0,0.26666666666666666
75510,2023-01-13,ADBE,ADOBE INC,344.38,2558526.0,-0.000464,457800.0,4,-0.13,0.0,0.05,-0.15,2.0,-0.03333333333333333
20193,2023-01-13,AI,C3 AI INC,12.65,2040849.0,0.049792,106751.0,1,0.58,0.2,-0.5,0.2,1.0,-0.033333333333333326
61241,2023-01-13,AMD,ADVANCED MICRO DEVICES INC,71.0,45719072.0,0.002825,1612000.0,2,0.23,-0.8,-0.8,0.0,1.0,-0.5333333333333333
84788,2023-01-13,AMZN,AMAZON COM INC,98.12,85425579.0,0.029915,10242000.0,91,0.0153846153846153,0.05,0.1999999999999999,-1.3877787807814457e-17,4.0,0.0833333333333333
81472,2023-01-13,ASML,A S M L HOLDING N V,659.69,640973.0,0.010926,87861.0,0,0.0,,,,,
93002,2023-01-13,AVGO,BROADCOM INC,579.0,1938264.0,-0.005052,417886.0,1,0.23,-0.8,-0.8,0.0,1.0,-0.5333333333333333
22623,2023-01-13,CEG,CONSTELLATION ENERGY CORP,85.16,1357660.0,0.009723,327000.0,0,0.0,,,,,
90215,2023-01-13,CRM,SALESFORCE INC,149.50999,8378111.0,-0.000602,1000000.0,6,-0.3966666666666666,0.0,0.0666666666666666,-0.2666666666666666,3.0,-0.06666666666666667
18726,2023-01-13,CRWD,CROWDSTRIKE HOLDINGS INC,99.53,4198485.0,0.01582,218282.0,0,0.0,,,,,
18911,2023-01-13,DDOG,DATADOG INC,70.47,2918083.0,0.018205,293574.0,0,0.0,,,,,
90373,2023-01-13,DLR,DIGITAL REALTY TRUST INC,106.0,1055978.0,-0.011931,287522.0,1,0.23,-0.8,-0.8,0.0,1.0,-0.5333333333333333
89617,2023-01-13,EQIX,EQUINIX INC,721.89001,206105.0,-0.004756,92621.0,1,0.23,-0.8,-0.8,0.0,1.0,-0.5333333333333333
90319,2023-01-13,GOOGL,ALPHABET INC,92.12,26287361.0,0.010864,5956000.0,58,0.53,0.1,0.5,0.0499999999999999,2.0,0.21666666666666665
12490,2023-01-13,IBM,INTERNATIONAL BUSINESS MACHS COR,145.89,2455786.0,0.002336,904126.0,3,0.23,-0.8,-0.8,0.0,1.0,-0.5333333333333333
59328,2023-01-13,INTC,INTEL CORP,30.11,31212992.0,-0.005943,4137000.0,0,0.0,,,,,
13407,2023-01-13,META,META PLATFORMS INC,136.98,22407892.0,0.001975,2247000.0,28,0.23,-0.8,-0.8,0.0,1.0,-0.5333333333333333
21413,2023-01-13,METV,LISTED FUNDS TRUST,8.04,649664.0,0.007519,51375.0,0,0.0,,,,,
10107,2023-01-13,MSFT,MICROSOFT CORP,239.23,21306236.0,0.003019,7447000.0,50,0.262,-0.4666666666666667,-0.3,-0.1333333333333333,3.0,-0.3
53613,2023-01-13,MU,MICRON TECHNOLOGY INC,56.93,12470543.0,-0.005937,1091177.0,1,-0.11,-0.8,-0.8,0.0,1.0,-0.5333333333333333
13447,2023-01-13,NOW,SERVICENOW INC,414.89001,1118193.0,0.003944,202400.0,1,0.23,-0.8,-0.8,0.0,1.0,-0.5333333333333333
86580,2023-01-13,NVDA,NVIDIA CORP,168.99001,44649814.0,0.0235,2460000.0,4,0.47,-0.8,-0.8,0.0,1.0,-0.5333333333333333
10104,2023-01-13,ORCL,ORACLE CORP,89.2,5090938.0,0.004731,2696253.0,3,0.23,-0.8,-0.8,0.0,1.0,-0.5333333333333333
19788,2023-01-13,PLTR,PALANTIR TECHNOLOGIES INC,6.96,20981000.0,-0.007133,1979274.0,1,0.23,-0.8,-0.8,0.0,1.0,-0.5333333333333333
77178,2023-01-13,QCOM,QUALCOMM INC,120.24,8021346.0,-0.011103,1119000.0,1,0.23,-0.8,-0.8,0.0,1.0,-0.5333333333333333
91907,2023-01-13,SMCI,SUPER MICRO COMPUTER INC,80.58,664930.0,0.001616,53400.0,0,0.0,,,,,
19654,2023-01-13,SNOW,SNOWFLAKE INC,140.87,4919267.0,-0.008935,321600.0,0,0.0,,,,,
85442,2023-01-13,TSM,TAIWAN SEMICONDUCTOR MFG CO LTD,86.8,18719894.0,-0.002299,1068051.0,8,-0.2375,0.55,0.75,0.0249999999999999,4.0,0.44166666666666665
17987,2023-01-13,VRT,VERTIV HOLDINGS CO,14.97,1840534.0,-0.000668,377296.0,2,0.4,0.4,0.5,0.2,2.0,0.3666666666666667
85653,2023-01-17,AAIC,ARLINGTON ASSET INVESTMENT CORP,3.03,41593.0,0.0,28367.0,0,0.0,,,,,
14593,2023-01-17,AAPL,APPLE INC,135.94,63532797.0,0.008756,15836213.0,38,0.3210526315789473,0.1399999999999999,0.4800000000000001,0.24,5.0,0.2866666666666667
75510,2023-01-17,ADBE,ADOBE INC,344.38,2478055.0,0.0,457800.0,2,0.95,0.0,0.5,0.4,1.0,0.3
20193,2023-01-17,AI,C3 AI INC,13.33,3040976.0,0.053755,106751.0,0,0.0,,,,,
61241,2023-01-17,AMD,ADVANCED MICRO DEVICES INC,71.59,42578983.0,0.00831,1612000.0,2,0.23,-0.8,-0.8,0.0,1.0,-0.5333333333333333
84788,2023-01-17,AMZN,AMAZON COM INC,96.05,72660096.0,-0.021097,10242000.0,69,0.3166666666666666,-0.4,-0.2,0.1,2.0,-0.16666666666666666
81472,2023-01-17,ASML,A S M L HOLDING N V,658.19,885512.0,-0.002274,87861.0,0,0.0,,,,,
93002,2023-01-17,AVGO,BROADCOM INC,579.23999,1572928.0,0.000414,417886.0,0,0.0,,,,,
22623,2023-01-17,CEG,CONSTELLATION ENERGY CORP,83.37,2744119.0,-0.021019,327000.0,2,-0.29,0.45,0.5,-0.0999999999999999,2.0,0.2833333333333334
90215,2023-01-17,CRM,SALESFORCE INC,148.47,9407610.0,-0.006956,1000000.0,0,0.0,,,,,
18726,2023-01-17,CRWD,CROWDSTRIKE HOLDINGS INC,104.43,6635099.0,0.049231,218282.0,2,-0.82,0.9,0.5,-0.5,1.0,0.3
18911,2023-01-17,DDOG,DATADOG INC,73.06,3809054.0,0.036753,293574.0,0,0.0,,,,,
90373,2023-01-17,DLR,DIGITAL REALTY TRUST INC,106.85,1801688.0,0.008019,287522.0,2,0.19,-0.4,-0.1,0.1,2.0,-0.13333333333333333
89617,2023-01-17,EQIX,EQUINIX INC,718.0,368219.0,-0.005389,92621.0,0,0.0,,,,,
90319,2023-01-17,GOOGL,ALPHABET INC,91.29,32544064.0,-0.00901,5956000.0,58,-0.14,0.0,0.3,0.2,1.0,0.16666666666666666
12490,2023-01-17,IBM,INTERNATIONAL BUSINESS MACHS COR,145.19,2986461.0,-0.004798,904126.0,18,0.18,-0.325,-0.125,-0.2,4.0,-0.21666666666666667
59328,2023-01-17,INTC,INTEL CORP,29.6,34552318.0,-0.016938,4137000.0,1,-0.11,-0.8,-0.8,0.0,1.0,-0.5333333333333333
13407,2023-01-17,META,META PLATFORMS INC,135.36,21098970.0,-0.011827,2247000.0,28,0.23,-0.8,-0.8,0.0,1.0,-0.5333333333333333
21413,2023-01-17,METV,LISTED FUNDS TRUST,8.15,272078.0,0.013682,51375.0,0,0.0,,,,,
10107,2023-01-17,MSFT,MICROSOFT CORP,240.35001,29798924.0,0.004682,7447000.0,169,-0.0544970414201183,-0.1083333333333333,0.3083333333333333,-0.1166666666666666,12.0,0.0277777777777778
53613,2023-01-17,MU,MICRON TECHNOLOGY INC,56.85,10926373.0,-0.001405,1091177.0,1,-0.11,-0.9,-0.9,0.0,1.0,-0.6
13447,2023-01-17,NOW,SERVICENOW INC,418.23999,1348730.0,0.008074,202400.0,3,0.3433333333333333,-0.1,0.0999999999999999,0.1999999999999999,3.0,0.0666666666666666
86580,2023-01-17,NVDA,NVIDIA CORP,177.02,51069107.0,0.047518,2460000.0,4,0.47,-0.9,-0.9,0.0,1.0,-0.6
10104,2023-01-17,ORCL,ORACLE CORP,88.6,6550412.0,-0.006726,2696253.0,6,0.315,-0.3,-0.15,0.15,2.0,-0.09999999999999999
19788,2023-01-17,PLTR,PALANTIR TECHNOLOGIES INC,7.07,30910341.0,0.015805,1979274.0,1,-0.11,-0.9,-0.9,0.0,1.0,-0.6
77178,2023-01-17,QCOM,QUALCOMM INC,120.28,6172328.0,0.000333,1119000.0,0,0.0,,,,,
91907,2023-01-17,SMCI,SUPER MICRO COMPUTER INC,84.83,1164038.0,0.052743,53400.0,0,0.0,,,,,
19654,2023-01-17,SNOW,SNOWFLAKE INC,145.72,4607410.0,0.034429,321600.0,0,0.0,,,,,
85442,2023-01-17,TSM,TAIWAN SEMICONDUCTOR MFG CO LTD,88.99,21849956.0,0.02523,1068051.0,0,0.0,,,,,
17987,2023-01-17,VRT,VERTIV HOLDINGS CO,14.96,1798214.0,-0.000668,377296.0,0,0.0,,,,,
85653,2023-01-18,AAIC,ARLINGTON ASSET INVESTMENT CORP,3.01,96822.0,-0.006601,28367.0,0,0.0,,,,,
14593,2023-01-18,AAPL,APPLE INC,135.21001,69619034.0,-0.00537,15836213.0,42,0.0157142857142857,0.0375,0.3875,-0.025,8.0,0.13333333333333333
75510,2023-01-18,ADBE,ADOBE INC,341.31,2065183.0,-0.008915,457800.0,6,-0.1666666666666666,0.4333333333333333,0.6,-0.1666666666666666,3.0,0.2888888888888889
20193,2023-01-18,AI,C3 AI INC,13.18,2707761.0,-0.011253,106751.0,0,0.0,,,,,
61241,2023-01-18,AMD,ADVANCED MICRO DEVICES INC,70.53,39519273.0,-0.014807,1612000.0,2,0.23,-0.9,-0.9,0.0,1.0,-0.6
84788,2023-01-18,AMZN,AMAZON COM INC,95.46,80080278.0,-0.006143,10242000.0,2,-0.11,-0.9,-0.9,0.0,1.0,-0.6
81472,2023-01-18,ASML,A S M L HOLDING N V,652.28998,1126714.0,-0.008964,87861.0,1,-0.48,0.6,0.5,0.0,1.0,0.3666666666666667
93002,2023-01-18,AVGO,BROADCOM INC,574.28998,1555175.0,-0.008546,417886.0,1,0.23,-0.9,-0.9,0.0,1.0,-0.6
22623,2023-01-18,CEG,CONSTELLATION ENERGY CORP,81.85,2077804.0,-0.018232,327000.0,0,0.0,,,,,
90215,2023-01-18,CRM,SALESFORCE INC,145.45,7812580.0,-0.020341,1000000.0,6,-0.0333333333333333,-0.0333333333333333,0.0333333333333333,0.0,3.0,0.0
18726,2023-01-18,CRWD,CROWDSTRIKE HOLDINGS INC,101.0,5199619.0,-0.032845,218282.0,8,0.475,0.25,0.475,0.25,4.0,0.325
18911,2023-01-18,DDOG,DATADOG INC,69.7,3468384.0,-0.04599,293574.0,0,0.0,,,,,
90373,2023-01-18,DLR,DIGITAL REALTY TRUST INC,105.44,1834030.0,-0.013196,287522.0,1,0.23,-0.8,-0.8,0.0,1.0,-0.5333333333333333
89617,2023-01-18,EQIX,EQUINIX INC,702.67999,442361.0,-0.021337,92621.0,1,0.78,0.8,0.5,0.4,1.0,0.5666666666666668
90319,2023-01-18,GOOGL,ALPHABET INC,91.12,29232160.0,-0.001862,5956000.0,18,0.4555555555555556,0.4,0.5,0.15,2.0,0.35000000000000003
12490,2023-01-18,IBM,INTERNATIONAL BUSINESS MACHS COR,140.41,6445642.0,-0.032922,904126.0,10,-0.18,-0.05,0.0499999999999999,-0.225,4.0,-0.07500000000000004
59328,2023-01-18,INTC,INTEL CORP,28.81,43991932.0,-0.026689,4137000.0,4,0.095,-0.025,-0.075,-0.0249999999999999,4.0,-0.04166666666666664
13407,2023-01-18,META,META PLATFORMS INC,133.02,20645091.0,-0.017287,2247000.0,50,0.0664,0.0,0.0666666666666666,0.1666666666666666,3.0,0.07777777777777774
21413,2023-01-18,METV,LISTED FUNDS TRUST,8.02,290293.0,-0.015951,51375.0,0,0.0,,,,,
10107,2023-01-18,MSFT,MICROSOFT CORP,235.81,30101214.0,-0.018889,7447000.0,211,0.0627014218009478,0.0636363636363636,0.0909090909090909,-0.1636363636363636,11.0,-0.003030303030303036
53613,2023-01-18,MU,MICRON TECHNOLOGY INC,56.51,10019190.0,-0.005981,1091177.0,1,-0.11,-0.8,-0.8,0.0,1.0,-0.5333333333333333
13447,2023-01-18,NOW,SERVICENOW INC,416.20001,1726658.0,-0.004878,202400.0,1,0.23,-0.8,-0.8,0.0,1.0,-0.5333333333333333
86580,2023-01-18,NVDA,NVIDIA CORP,173.77,43926459.0,-0.01836,2460000.0,4,0.23,-0.8,-0.8,0.0,1.0,-0.5333333333333333
10104,2023-01-18,ORCL,ORACLE CORP,86.71,6397707.0,-0.021332,2696253.0,12,0.2175,0.4,0.25,0.125,4.0,0.25833333333333336
19788,2023-01-18,PLTR,PALANTIR TECHNOLOGIES INC,6.9,32743429.0,-0.024045,1979274.0,3,0.08,0.0,-0.1,0.0,3.0,-0.03333333333333333
77178,2023-01-18,QCOM,QUALCOMM INC,122.04,10943478.0,0.014633,1119000.0,4,0.0575,-0.05,0.125,-0.05,4.0,0.008333333333333331
91907,2023-01-18,SMCI,SUPER MICRO COMPUTER INC,78.87,1531050.0,-0.070258,53400.0,0,0.0,,,,,
19654,2023-01-18,SNOW,SNOWFLAKE INC,140.11,4336969.0,-0.038498,321600.0,2,0.005,0.4,0.25,0.0,2.0,0.21666666666666667
85442,2023-01-18,TSM,TAIWAN SEMICONDUCTOR MFG CO LTD,89.47,19209828.0,0.005394,1068051.0,0,0.0,,,,,
17987,2023-01-18,VRT,VERTIV HOLDINGS CO,14.48,2442931.0,-0.032086,377296.0,0,0.0,,,,,
85653,2023-01-19,AAIC,ARLINGTON ASSET INVESTMENT CORP,3.01,48484.0,0.0,28367.0,0,0.0,,,,,
14593,2023-01-19,AAPL,APPLE INC,135.27,58233405.0,0.000444,15836213.0,14,0.0742857142857142,0.175,0.2249999999999999,-0.175,4.0,0.07499999999999997
75510,2023-01-19,ADBE,ADOBE INC,342.53,2442223.0,0.003574,457800.0,0,0.0,,,,,
20193,2023-01-19,AI,C3 AI INC,13.1,2357474.0,-0.00607,106751.0,0,0.0,,,,,
61241,2023-01-19,AMD,ADVANCED MICRO DEVICES INC,67.71,47159337.0,-0.039983,1612000.0,2,0.52,0.5,0.3,0.1,1.0,0.3
84788,2023-01-19,AMZN,AMAZON COM INC,93.68,68851234.0,-0.018647,10242000.0,97,0.1658762886597938,-0.1333333333333333,0.0666666666666666,-0.1333333333333333,3.0,-0.06666666666666667
81472,2023-01-19,ASML,A S M L HOLDING N V,630.25,1523476.0,-0.033789,87861.0,0,0.0,,,,,
93002,2023-01-19,AVGO,BROADCOM INC,563.21997,2252938.0,-0.019276,417886.0,1,-0.11,-0.8,-0.8,0.0,1.0,-0.5333333333333333
22623,2023-01-19,CEG,CONSTELLATION ENERGY CORP,80.84,1622899.0,-0.01234,327000.0,1,0.0,-0.5,-0.2,0.0,1.0,-0.2333333333333333
90215,2023-01-19,CRM,SALESFORCE INC,146.41,7070135.0,0.0066,1000000.0,2,-0.11,-0.8,-0.8,0.0,1.0,-0.5333333333333333
18726,2023-01-19,CRWD,CROWDSTRIKE HOLDINGS INC,99.85,4720418.0,-0.011386,218282.0,0,0.0,,,,,
18911,2023-01-19,DDOG,DATADOG INC,67.43,3614034.0,-0.032568,293574.0,0,0.0,,,,,
90373,2023-01-19,DLR,DIGITAL REALTY TRUST INC,104.96,1901812.0,-0.004552,287522.0,0,0.0,,,,,
89617,2023-01-19,EQIX,EQUINIX INC,702.76001,285424.0,0.000114,92621.0,5,-0.48,0.44,0.3,0.08,5.0,0.2733333333333334
90319,2023-01-19,GOOGL,ALPHABET INC,93.05,36945489.0,0.021181,5956000.0,5,0.53,-0.5,-0.5,0.0,1.0,-0.3333333333333333
12490,2023-01-19,IBM,INTERNATIONAL BUSINESS MACHS COR,140.62,4833924.0,0.001496,904126.0,18,0.2433333333333333,-0.0799999999999999,0.0799999999999999,0.02,5.0,0.006666666666666668
59328,2023-01-19,INTC,INTEL CORP,28.42,36717700.0,-0.013537,4137000.0,1,-0.11,-0.9,-0.9,0.0,1.0,-0.6
13407,2023-01-19,META,META PLATFORMS INC,136.14999,28921361.0,0.02353,2247000.0,0,0.0,,,,,
21413,2023-01-19,METV,LISTED FUNDS TRUST,7.89,211978.0,-0.01621,51375.0,0,0.0,,,,,
10107,2023-01-19,MSFT,MICROSOFT CORP,231.92999,28605038.0,-0.016454,7443804.0,131,-0.1310687022900763,0.2875,0.3,-0.0875,8.0,0.16666666666666666
53613,2023-01-19,MU,MICRON TECHNOLOGY INC,56.36,12023102.0,-0.002654,1091177.0,2,-0.055,-0.45,-0.4,0.0,2.0,-0.2833333333333334
13447,2023-01-19,NOW,SERVICENOW INC,428.42999,2678895.0,0.029385,202400.0,5,0.162,0.38,0.48,0.1399999999999999,5.0,0.3333333333333333
86580,2023-01-19,NVDA,NVIDIA CORP,167.64999,45245369.0,-0.035219,2460000.0,4,-0.11,-0.9,-0.9,0.0,1.0,-0.6
10104,2023-01-19,ORCL,ORACLE CORP,85.94,5597039.0,-0.00888,2696253.0,3,-0.11,-0.9,-0.9,0.0,1.0,-0.6
19788,2023-01-19,PLTR,PALANTIR TECHNOLOGIES INC,6.73,24841655.0,-0.024638,1979274.0,1,-0.11,-0.9,-0.9,0.0,1.0,-0.6
77178,2023-01-19,QCOM,QUALCOMM INC,117.58,8685532.0,-0.036545,1119000.0,1,0.47,-0.9,-0.9,0.0,1.0,-0.6
91907,2023-01-19,SMCI,SUPER MICRO COMPUTER INC,70.86,4898559.0,-0.10156,53400.0,5,0.248,0.6799999999999999,0.86,0.52,5.0,0.6866666666666666
19654,2023-01-19,SNOW,SNOWFLAKE INC,135.24001,4916404.0,-0.034758,321600.0,0,0.0,,,,,
85442,2023-01-19,TSM,TAIWAN SEMICONDUCTOR MFG CO LTD,88.4,13651099.0,-0.011959,1068051.0,0,0.0,,,,,
17987,2023-01-19,VRT,VERTIV HOLDINGS CO,13.94,2197046.0,-0.037293,377296.0,0,0.0,,,,,
85653,2023-01-20,AAIC,ARLINGTON ASSET INVESTMENT CORP,3.04,92127.0,0.009967,28367.0,0,0.0,,,,,
14593,2023-01-20,AAPL,APPLE INC,137.87,80146196.0,0.019221,15821946.0,12,0.23,-0.8,-0.8,0.0,1.0,-0.5333333333333333
75510,2023-01-20,ADBE,ADOBE INC,356.38,3123123.0,0.040434,457800.0,2,0.23,-0.8,-0.8,0.0,1.0,-0.5333333333333333
20193,2023-01-20,AI,C3 AI INC,13.54,2324575.0,0.033588,106751.0,0,0.0,,,,,
61241,2023-01-20,AMD,ADVANCED MICRO DEVICES INC,70.07,47671842.0,0.034855,1612000.0,0,0.0,,,,,
84788,2023-01-20,AMZN,AMAZON COM INC,97.25,67491621.0,0.038108,10242000.0,114,0.2784210526315789,0.54,0.62,0.3,5.0,0.48666666666666664
81472,2023-01-20,ASML,A S M L HOLDING N V,648.84998,1014376.0,0.029512,87861.0,0,0.0,,,,,
